Collection Name,path ,Serial No.,Product Name,End use,fabric type,Transparency,Pattern,Color,composition,gsm,collection_changed
DAMASKANDPAISLEY 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,2108,(DAMASKANDPAISLEY 02)(2108),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Abstract",Grey,100% Polyester,259,damaskandpaisley
DAMASKANDPAISLEY 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,2109,(DAMASKANDPAISLEY 02)(2109),"Curtains,Cushions","Jacquard, Lurex",Opaque,Damasks and Paisleys,Grey,100% Polyester,217,damaskandpaisley
DAMASKANDPAISLEY 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,2110,(DAMASKANDPAISLEY 02)(2110),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Scroll, classical",Grey,100% Polyester,217,damaskandpaisley
DAMASKANDPAISLEY 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,2112,(DAMASKANDPAISLEY 02)(2112),"Curtains,Cushions",Jacquard,Opaque,"Ogee, Floral, Leaves","Grey, black",100% Polyester,262,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,101,(DAMASKANDPAISLEY)(101),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Floral","Brown, pink",100% Polyester,191,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,102,(DAMASKANDPAISLEY)(102),"Curtains,Cushions",Jacquard,Opaque,"damasks and paisleys, leaves",pink,79% Polyester : 21% Cotton,284,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,103,(DAMASKANDPAISLEY)(103),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Abstract",pink,100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,104,(DAMASKANDPAISLEY)(104),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Floral",pink,74% Polyester : 26% Cotton,262,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,105,(DAMASKANDPAISLEY)(105),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Abstract","cream, beige",100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,106,(DAMASKANDPAISLEY)(106),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, leaves","cream, beige",74% Polyester : 26% Cotton,262,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,107,(DAMASKANDPAISLEY)(107),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, abstract","cream, beige",100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,108,(DAMASKANDPAISLEY)(108),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Floral",cream,100% Polyester,259,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,109,(DAMASKANDPAISLEY)(109),"Curtains,Cushions",Jacquard,Opaque,ogee,"cream, beige",61% Polyester : 39% Cotton,280,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,112,(DAMASKANDPAISLEY)(112),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Floral","cream, white",100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,113,(DAMASKANDPAISLEY)(113),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Abstract",Cream,100% Polyester,191,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,114,(DAMASKANDPAISLEY)(114),"Curtains,Cushions",Jacquard,Opaque,Damasks and Paisleys,"cream, Beige",100% Polyester,259,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,116,(DAMASKANDPAISLEY)(116),"Curtains,Cushions",Jacquard,Opaque,indian,beige,100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,117,(DAMASKANDPAISLEY)(117),"Curtains,Cushions",Jacquard,Opaque,ogee,beige,61% Polyester : 39% Cotton,280,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,118,(DAMASKANDPAISLEY)(118),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",beige,100% Polyester,267,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,119,(DAMASKANDPAISLEY)(119),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Abstract","beige, brown",100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,120,(DAMASKANDPAISLEY)(120),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, Floral",Brown,100% Polyester,191,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,122,(DAMASKANDPAISLEY)(122),"Curtains,Cushions","Jacquard, Lurex",Opaque,scroll,Brown,100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,123,(DAMASKANDPAISLEY)(123),"Curtains,Cushions","Jacquard, Lurex",Opaque,Damasks and Paisleys,Grey,100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,124,(DAMASKANDPAISLEY)(124),"Curtains,Cushions",Jacquard,Opaque,Stripes,Grey,100% Polyester ,267,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,127,(DAMASKANDPAISLEY)(127),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Abstract",grey,100% Polyester ,254,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,128,(DAMASKANDPAISLEY)(128),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",grey,100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,129,(DAMASKANDPAISLEY)(129),"Curtains,Cushions",Jacquard,Opaque,Damasks and Paisleys,"Brown, Grey",74% Polyester : 26% Cotton,262,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,131,(DAMASKANDPAISLEY)(131),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract","beige, grey",100% Polyester,267,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,132,(DAMASKANDPAISLEY)(132),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",beige,79% Polyester : 21% Cotton,284,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,133,(DAMASKANDPAISLEY)(133),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Abstract","grey, beige",70% Polyester : 30% Cotton,254,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,134,(DAMASKANDPAISLEY)(134),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",Grey,100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,135,(DAMASKANDPAISLEY)(135),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Classical",Grey,100% Polyester,259,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,136,(DAMASKANDPAISLEY)(136),"Curtains,Cushions",Jacquard,Opaque,ogee,Grey,61% Polyester : 39% Cotton,280,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,138,(DAMASKANDPAISLEY)(138),"Curtains,Cushions",Jacquard,Opaque,"indian, classical","Beige, green",100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,139,(DAMASKANDPAISLEY)(139),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Checks",Green,61% Polyester : 39% Cotton,280,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,141,(DAMASKANDPAISLEY)(141),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract","Green, Beige",100% Polyester ,267,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,142,(DAMASKANDPAISLEY)(142),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, leaves",Green,100% Polyester,259,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,143,(DAMASKANDPAISLEY)(143),"Curtains,Cushions",Jacquard,Opaque,Damasks and Paisleys,Grey,74% Polyester : 26% Cotton,262,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,145,(DAMASKANDPAISLEY)(145),"Curtains,Cushions","Jacquard, Lurex",Opaque,"scroll, Abstract",Grey,100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 2/Drapery Textures,149,(DAMASKANDPAISLEY)(149),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",Grey,100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,150,(DAMASKANDPAISLEY)(150),"Curtains,Cushions",Jacquard,Opaque,"Indian,Checks","Green, Pink, Blue",100% Polyester,368,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,151,(DAMASKANDPAISLEY)(151),"Curtains,Cushions",Jacquard,Opaque,"damasks and paisleys, leaves","green, beige",79% Polyester : 21% Cotton,284,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,152,(DAMASKANDPAISLEY)(152),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",Blue,100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,153,(DAMASKANDPAISLEY)(153),"Curtains,Cushions",Jacquard,Opaque,"indian, classical","Grey, Black",100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,156,(DAMASKANDPAISLEY)(156),"Curtains,Cushions","Jacquard, Lurex",Opaque,Damasks and Paisleys,Beige,100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,157,(DAMASKANDPAISLEY)(157),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, abstract",brown,70% Polyester : 30% Cotton,254,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,159,(DAMASKANDPAISLEY)(159),"Curtains,Cushions","Jacquard, Lurex",Opaque,"scroll, Abstract",Beige,100% Polyester,207,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,160,(DAMASKANDPAISLEY)(160),"Curtains,Cushions",Jacquard,Opaque,"indian, classical",orange,100% Polyester,235,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,164,(DAMASKANDPAISLEY)(164),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, leaves, Abstract",Brown,100% Polyester,191,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,166,(DAMASKANDPAISLEY)(166),"Curtains,Cushions",Jacquard,Opaque,indian,Brown,100% Polyester,258,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,167,(DAMASKANDPAISLEY)(167),"Curtains,Cushions",Jacquard,Opaque,"Indian,Checks","Brown, Grey",100% Polyester,368,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,169,(DAMASKANDPAISLEY)(169),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Brown,100% Polyester,267,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,170,(DAMASKANDPAISLEY)(170),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Damasks and Paisleys, leaves, Abstract",Brown,100% Polyester,191,damaskandpaisley
DAMASKANDPAISLEY,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,172,(DAMASKANDPAISLEY)(172),"Curtains,Cushions",Jacquard,Opaque,"Damasks and Paisleys, Abstract",Brown,100% Polyester,254,damaskandpaisley
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,201,(DRAPERY TEXTURES 02)(201),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Ombre",Blue,100% Polyester,225,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,203,(DRAPERY TEXTURES 02)(203),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","Blue, Grey",100% Polyester,264,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,205,(DRAPERY TEXTURES 02)(205),"Curtains,Cushions",Jacquard,Opaque,Stripes,Blue,100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,207,(DRAPERY TEXTURES 02)(207),"Curtains,Cushions",Jacquard,Opaque,Stripes,Blue,100% Polyester,258,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,208,(DRAPERY TEXTURES 02)(208),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves, Birds and Butterflies",Gren,100% Polyester,234,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,211,(DRAPERY TEXTURES 02)(211),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Green, Beige",100% Polyester ,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,213,(DRAPERY TEXTURES 02)(213),"Curtains,Cushions",Jacquard,Opaque,Leaves,Green,100% Polyester ,244,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,214,(DRAPERY TEXTURES 02)(214),"Curtains,Cushions",Embroidery,Opaque,Geometric,Green,100% Polyester,273,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,216,(DRAPERY TEXTURES 02)(216),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Green,79% Polyester : 21% Cotton,249,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,217,(DRAPERY TEXTURES 02)(217),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Grey, Beige",100% Polyester ,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,218,(DRAPERY TEXTURES 02)(218),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Geometric","Grey, Beige",100% Polyester,291,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,220,(DRAPERY TEXTURES 02)(220),"Curtains,Cushions",Embroidery,Opaque,"Ogee, 3D effect",blue,100% Polyester ,250,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,221,(DRAPERY TEXTURES 02)(221),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Beige, Blue",100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,223,(DRAPERY TEXTURES 02)(223),"Curtains,Cushions",Jacquard,Opaque,"Geometric, leaves",blue,100% Polyester,248,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,224,(DRAPERY TEXTURES 02)(224),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Ombre",Yellow,100% Polyester,225,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,226,(DRAPERY TEXTURES 02)(226),"Curtains,Cushions",Jacquard,Opaque,Stripes,Green,100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,228,(DRAPERY TEXTURES 02)(228),"Curtains,Cushions",Embroidery,Opaque,"Ogee, 3D effect",Green,100% Polyester,250,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,230,(DRAPERY TEXTURES 02)(230),"Curtains,Cushions",Jacquard,Opaque,Stripes,Green,100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,231,(DRAPERY TEXTURES 02)(231),"Curtains,Cushions",Embroidery,Opaque,Geometric,Pink,100% Polyester,273,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,232,(DRAPERY TEXTURES 02)(232),"Curtains,Cushions",Jacquard,Opaque,"Floral, leaves","Beige, Brown",100% Polyester ,292,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,234,(DRAPERY TEXTURES 02)(234),"Curtains,Cushions",Embroidery,Opaque,Geometric,Pink,100% Polyester,273,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,235,(DRAPERY TEXTURES 02)(235),"Curtains,Cushions",Jacquard,Opaque,Stripes,"red, Orange",100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,236,(DRAPERY TEXTURES 02)(236),"Curtains,Cushions",Embroidery,Opaque,Geometric,Pink,100% Polyester,273,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,237,(DRAPERY TEXTURES 02)(237),"Curtains,Cushions",Jacquard,Opaque,Abstract,"red, Grey",100% Polyester,252,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,238,(DRAPERY TEXTURES 02)(238),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Ombre","Beige, Brown",100% Polyester ,234,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,240,(DRAPERY TEXTURES 02)(240),"Curtains,Cushions",Jacquard,Opaque,Abstract,"brown, grey",100% Polyester,238,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,241,(DRAPERY TEXTURES 02)(241),"Curtains,Cushions",Jacquard,Opaque,Stripes,"brown, grey",100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,242,(DRAPERY TEXTURES 02)(242),"Curtains,Cushions",Jacquard,Opaque,"Patchwork, Checks, Abstract","Grey, Brown",100% Polyester ,234,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,244,(DRAPERY TEXTURES 02)(244),"Curtains,Cushions",Jacquard,Opaque,"Patchwork, Abstract","Grey, Brown",100% Polyester,234,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,245,(DRAPERY TEXTURES 02)(245),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Geometric","Grey, pink",100% Polyester ,291,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,246,(DRAPERY TEXTURES 02)(246),"Curtains,Cushions",Jacquard,Opaque,Abstract,"Grey, Beige",100% Polyester,252,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,247,(DRAPERY TEXTURES 02)(247),"Curtains,Cushions",Jacquard,Opaque,Stripes,"Grey, Beige",100% Polyester,272,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,249,(DRAPERY TEXTURES 02)(249),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Grey,79% Polyester : 21% Cotton,249,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,250,(DRAPERY TEXTURES 02)(250),"Curtains,Cushions",Embroidery,Opaque,"Ogee, 3D effect",Grey,100% Polyester,250,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,251,(DRAPERY TEXTURES 02)(251),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves, Birds and Butterflies",Grey,100% Polyester,234,draperytextures
DRAPERY TEXTURES 02,/content/drive/MyDrive/Scan JD shadecards/Drapery Textures 3/Drapery Textures,253,(DRAPERY TEXTURES 02)(253),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Geometric","Grey, Beige",100% Polyester,291,draperytextures
